,0
70518,189.7
70519,4.5
70520,99.1
70521,282.9
70522,190.5
70523,186.2
70524,8.6
70525,276.2
70526,98.9
70527,279.1
70528,5.4
70529,309.7
70530,127.8
70531,37.4
70532,216.5
70533,200.2
70534,17.5
70535,114.3
70536,7.4
70537,188.0
70538,97.3
70539,7.0
70540,193.2
70541,97.8
70542,276.8
70543,128.9
70544,307.3
70545,35.7
70546,217.4
70547,95.1
70548,282.1
70549,187.3
70550,35.4
70551,307.5
70552,125.9
70553,185.9
70554,97.4
70555,274.9
70556,7.0
70557,103.2
70558,273.8
70559,6.3
70560,186.4
70561,96.2
70562,273.9
70563,273.9
70564,6.6
70565,93.7
70566,185.4
70567,98.9
70568,277.4
70569,126.5
70570,308.9
70571,216.1
70572,37.4
70573,97.2
70574,8.8
70575,285.8
70576,216.0
70577,126.1
70578,308.1
70579,97.8
70580,278.6
70581,189.6
70582,95.1
70583,280.6
70584,187.2
70585,98.5
70586,285.1
70587,35.8
70588,187.0
70589,8.8
70590,99.8
70591,274.3
70592,63.1
70593,18.4
70594,195.7
70595,277.9
70596,98.5
70597,189.4
70598,7.3
70599,6.4
70600,188.4
70601,279.9
70602,277.1
70603,144.3
70604,57.1
70605,98.4
70606,94.9
70607,4.3
70608,212.3
70609,217.4
70610,93.6
70611,282.5
70612,8.3
70613,188.3
70614,95.9
70615,99.5
70616,277.9
70617,188.8
70618,272.7
70619,189.1
70620,303.2
70621,216.3
70622,128.7
70623,305.5
70624,188.8
70625,95.7
70626,277.9
70627,97.7
70628,281.2
70629,36.5
70630,24.7
70631,158.1
70632,301.1
70633,129.2
70634,305.7
70635,38.4
70636,215.8
70637,98.6
70638,277.7
70639,36.2
70640,35.9
70641,305.9
70642,129.1
70643,243.1
70644,66.3
70645,330.8
70646,127.5
70647,307.3
70648,36.0
70649,186.6
70650,10.5
70651,94.3
70652,215.7
70653,102.5
70654,286.7
70655,190.1
70656,10.3
70657,98.1
70658,279.8
70659,218.4
70660,127.3
70661,308.7
70662,125.7
70663,305.3
70664,36.3
70665,218.3
70666,189.8
70667,10.0
70668,96.9
70669,287.9
70670,106.5
70671,21.1
70672,189.8
70673,8.9
70674,98.5
70675,279.5
70676,186.6
70677,8.0
70678,187.4
70679,96.2
70680,35.8
70681,289.9
70682,71.6
70683,93.9
70684,93.9
70685,309.6
70686,11.6
70687,244.5
70688,187.3
70689,9.6
70690,278.1
70691,307.8
70692,126.1
70693,216.2
70694,36.1
70695,7.4
70696,186.3
70697,274.5
70698,30.0
70699,216.6
70700,122.5
70701,99.9
70702,278.9
70703,188.3
70704,278.9
70705,188.7
70706,9.8
70707,6.6
70708,278.6
70709,260.7
70710,8.1
70711,188.0
70712,99.9
70713,105.1
70714,278.6
70715,38.3
70716,189.2
70717,8.4
70718,111.5
70719,98.6
70720,277.4
70721,8.8
70722,219.2
70723,128.3
70724,307.2
70725,97.9
70726,278.9
70727,6.1
70728,112.8
70729,292.2
70730,10.1
70731,100.5
70732,278.5
70733,8.7
70734,95.5
70735,277.9
70736,9.2
70737,7.8
70738,7.8
70739,188.7
70740,277.9
70741,188.4
70742,9.7
70743,8.3
70744,97.4
70745,275.7
70746,101.2
70747,277.2
70748,190.3
70749,130.9
70750,307.5
70751,34.5
70752,187.5
70753,10.0
70754,279.8
70755,201.1
70756,20.2
70757,293.0
70758,98.9
70759,275.1
70760,9.1
70761,240.4
70762,338.1
70763,104.1
70764,143.4
70765,278.4
70766,9.5
70767,192.2
70768,99.8
70769,5.9
70770,102.9
70771,275.1
70772,112.4
70773,197.5
70774,226.8
70775,3.7
70776,310.2
70777,129.6
70778,356.7
70779,188.1
70780,94.5
70781,304.0
70782,350.2
70783,211.3
70784,260.3
70785,70.0
70786,150.1
70787,303.2
70788,214.0
70789,37.0
70790,326.0
70791,132.5
70792,238.0
70793,98.7
70794,346.9
70795,37.4
70796,308.1
70797,127.8
70798,327.8
70799,258.7
70800,64.4
70801,262.3
70802,39.4
70803,28.0
70804,326.4
70805,60.5
70806,321.8
70807,141.0
70808,244.6
70809,73.9
70810,215.8
70811,38.1
70812,315.9
70813,234.6
70814,53.4
70815,97.6
70816,228.8
70817,43.8
70818,317.2
70819,79.9
70820,259.9
70821,190.8
70822,46.9
70823,223.8
70824,310.4
70825,132.3
70826,307.8
70827,53.5
70828,233.9
70829,317.8
70830,141.8
70831,43.7
70832,342.2
70833,158.1
70834,259.2
70835,217.7
70836,36.0
70837,127.5
70838,207.5
70839,28.6
70840,296.1
70841,111.9
70842,208.0
70843,29.0
70844,134.4
70845,315.6
70846,211.5
70847,228.7
70848,128.7
70849,315.5
70850,34.5
70851,130.6
70852,263.0
70853,32.3
70854,326.1
70855,59.8
70856,205.2
70857,295.1
70858,20.6
70859,208.0
70860,32.4
70861,144.9
70862,43.7
70863,117.0
70864,314.4
70865,135.1
70866,37.5
70867,144.9
70868,77.0
70869,258.4
70870,266.1
70871,98.9
70872,354.1
70873,317.5
70874,137.8
70875,244.4
70876,79.2
70877,259.9
70878,156.4
70879,343.3
70880,216.0
70881,36.7
70882,128.5
70883,317.8
70884,48.7
70885,229.5
70886,130.4
70887,219.4
70888,133.9
70889,277.6
70890,140.6
70891,278.9
70892,94.0
70893,26.1
70894,43.8
70895,314.7
70896,233.5
70897,78.4
70898,223.8
70899,43.7
70900,216.7
70901,40.2
70902,297.9
70903,211.0
70904,310.6
70905,124.0
70906,135.4
70907,316.4
70908,44.1
70909,228.5
70910,48.8
70911,317.7
70912,207.1
70913,18.1
70914,56.6
70915,322.7
70916,223.1
70917,50.1
70918,153.5
70919,304.3
70920,31.3
70921,343.5
70922,262.3
70923,164.4
70924,153.5
70925,218.4
70926,218.4
70927,307.0
70928,335.6
70929,64.2
70930,141.6
70931,215.2
70932,64.4
70933,27.6
70934,325.2
70935,212.1
70936,33.8
70937,134.6
70938,302.6
70939,43.0
70940,161.0
70941,319.3
70942,31.5
70943,136.4
70944,310.0
70945,63.2
70946,33.4
70947,208.8
70948,156.4
70949,39.1
70950,79.9
70951,330.6
70952,231.6
70953,145.8
70954,341.0
70955,48.8
70956,162.4
70957,273.4
70958,311.1
70959,135.4
70960,145.5
70961,100.7
70962,282.3
70963,10.8
70964,181.8
70965,314.0
70966,49.7
70967,228.8
70968,304.4
70969,31.0
70970,133.2
70971,250.0
70972,146.0
70973,339.9
70974,240.5
70975,135.9
70976,43.1
70977,224.1
70978,274.0
70979,85.4
70980,236.6
70981,139.9
70982,226.1
70983,134.6
70984,143.8
70985,233.8
70986,326.8
70987,143.1
70988,314.6
70989,217.0
70990,217.7
70991,37.7
70992,128.1
70993,116.1
70994,338.1
70995,82.3
70996,159.9
70997,49.8
70998,223.1
70999,135.7
71000,325.8
71001,317.5
71002,223.7
71003,218.0
71004,37.7
71005,303.3
71006,214.5
71007,208.6
71008,27.4
71009,310.8
71010,129.9
71011,28.8
71012,205.1
71013,31.8
71014,324.9
71015,213.8
71016,127.0
71017,0.2
71018,285.8
71019,86.1
71020,257.9
71021,198.1
71022,336.4
71023,225.3
71024,315.0
71025,41.9
71026,139.3
71027,329.1
71028,104.9
71029,258.4
71030,316.4
71031,234.2
71032,83.0
71033,226.7
71034,43.8
71035,135.5
71036,319.9
71037,130.0
71038,309.9
71039,215.1
71040,336.4
71041,53.9
71042,233.6
71043,324.0
71044,160.3
71045,323.8
71046,137.8
71047,46.7
71048,232.5
71049,298.2
71050,204.3
71051,122.6
71052,325.5
71053,170.2
71054,260.1
71055,206.1
71056,308.5
71057,304.6
71058,39.6
71059,149.8
71060,319.7
71061,141.6
71062,230.1
71063,108.4
71064,217.5
71065,307.8
71066,118.2
71067,31.5
71068,304.3
71069,137.5
71070,207.6
71071,288.4
71072,335.1
71073,150.1
71074,211.5
71075,77.9
71076,307.5
71077,53.5
71078,233.5
71079,334.4
71080,244.2
71081,148.3
71082,49.7
71083,116.1
71084,209.0
71085,26.6
71086,147.8
71087,331.6
71088,253.9
71089,343.1
71090,112.8
71091,55.7
71092,123.3
71093,190.8
71094,54.2
71095,219.6
71096,312.3
71097,207.4
71098,26.9
71099,297.0
71100,312.5
71101,124.2
71102,344.4
71103,223.8
71104,219.1
71105,319.7
71106,127.8
71107,231.3
71108,333.5
71109,41.2
71110,217.1
71111,35.8
71112,135.0
71113,78.4
71114,330.1
71115,257.2
71116,123.2
71117,296.1
71118,200.6
71119,24.3
71120,163.5
71121,342.4
71122,82.3
71123,263.0
71124,324.5
71125,49.5
71126,260.7
71127,80.3
71128,13.9
71129,48.5
71130,142.7
71131,244.4
71132,59.5
71133,320.9
71134,326.1
71135,10.8
71136,297.5
71137,117.2
71138,223.7
71139,319.4
71140,213.4
71141,140.6
71142,115.1
71143,291.9
71144,157.2
71145,226.9
71146,80.1
71147,308.7
71148,157.0
71149,337.9
71150,46.1
71151,239.8
71152,146.8
71153,58.0
71154,55.3
71155,323.1
71156,212.3
71157,155.8
71158,180.2
71159,53.9
71160,243.7
71161,56.3
71162,168.5
71163,9.6
71164,139.7
71165,292.8
71166,167.1
71167,14.6
71168,150.3
71169,330.1
71170,223.0
71171,206.9
71172,117.9
71173,26.0
71174,51.6
71175,236.3
71176,216.4
71177,206.6
71178,27.1
71179,124.3
71180,307.3
71181,125.4
71182,221.9
71183,141.8
71184,327.8
71185,146.9
71186,235.3
71187,278.7
71188,149.1
71189,347.1
71190,130.8
71191,321.8
71192,215.0
71193,298.7
71194,34.0
71195,243.2
71196,330.3
71197,147.8
71198,78.3
71199,265.4
71200,155.1
71201,80.7
71202,174.1
71203,307.7
71204,38.4
71205,38.4
71206,315.1
71207,35.2
71208,140.0
71209,145.2
71210,77.2
71211,258.3
71212,217.4
71213,307.5
71214,127.5
71215,193.9
71216,25.2
71217,118.7
71218,337.2
71219,343.8
71220,162.2
71221,83.0
71222,292.8
71223,48.9
71224,341.4
71225,288.3
71226,66.9
71227,354.7
71228,210.0
71229,58.0
71230,357.3
71231,174.7
71232,30.0
71233,2.6
71234,81.6
71235,243.4
71236,241.6
71237,288.4
71238,159.4
71239,113.4
71240,228.9
71241,63.4
71242,145.7
71243,177.3
71244,165.5
71245,120.8
71246,349.1
71247,169.1
71248,77.7
71249,169.1
71250,78.1
71251,78.3
71252,257.8
71253,220.8
71254,258.1
71255,222.4
71256,144.0
71257,39.9
71258,317.0
71259,50.6
71260,177.7
71261,326.0
71262,146.5
71263,236.3
71264,56.2
71265,234.9
71266,326.3
71267,103.9
71268,135.9
71269,44.2
71270,305.0
71271,324.3
71272,148.0
71273,58.9
71274,45.9
71275,224.2
71276,138.1
71277,230.2
71278,325.0
71279,145.3
71280,127.7
71281,316.9
71282,229.2
71283,323.8
71284,145.0
71285,236.3
71286,327.9
71287,148.6
71288,236.5
71289,228.2
71290,49.5
71291,318.1
71292,131.1
71293,49.2
71294,311.2
71295,307.4
71296,179.6
71297,88.4
71298,147.1
71299,325.9
71300,240.0
71301,242.9
71302,342.1
71303,53.3
71304,65.8
71305,245.5
71306,155.0
71307,204.2
71308,327.3
71309,147.2
71310,58.3
71311,45.8
71312,223.6
71313,315.2
71314,329.9
71315,149.9
71316,59.2
71317,236.2
71318,144.4
71319,154.3
71320,348.7
71321,135.2
71322,322.9
71323,250.9
71324,145.6
71325,205.2
71326,328.0
71327,146.0
71328,324.0
71329,144.3
71330,238.3
71331,38.4
71332,226.9
71333,313.0
71334,339.4
71335,154.8
71336,338.1
71337,265.4
71338,318.1
71339,49.4
71340,237.7
71341,30.9
71342,85.4
71343,201.7
71344,177.2
71345,324.4
71346,46.5
71347,136.6
71348,342.7
71349,46.0
71350,223.1
71351,316.6
71352,103.5
71353,298.8
71354,127.7
71355,227.1
71356,
71357,
71358,144.4
71359,220.8
71360,314.4
71361,318.1
71362,219.8
71363,44.4
71364,134.4
71365,356.9
71366,224.6
71367,125.2
71368,224.4
71369,44.4
71370,314.8
71371,134.4
71372,44.6
71373,134.8
71374,176.9
71375,224.4
71376,314.4
71377,220.7
71378,179.5
71379,235.8
71380,359.5
71381,56.3
71382,25.5
71383,276.0
71384,313.2
71385,138.9
71386,237.1
71387,56.0
71388,318.9
71389,133.2
71390,220.1
71391,304.4
71392,301.3
71393,55.8
71394,244.4
71395,243.7
71396,143.0
71397,320.6
71398,140.6
71399,21.2
71400,204.2
71401,293.3
71402,113.3
71403,23.6
71404,201.2
71405,318.9
71406,138.9
71407,20.7
71408,209.7
71409,110.9
71410,1.4
71411,337.1
71412,169.9
71413,79.0
71414,263.8
71415,83.7
71416,352.8
71417,348.6
71418,82.4
71419,261.7
71420,352.9
71421,38.5
71422,80.4
71423,172.8
71424,3.0
71425,291.9
71426,88.8
71427,76.2
71428,188.7
71429,73.1
71430,352.9
71431,165.2
71432,253.1
71433,57.8
71434,164.2
71435,42.1
71436,159.7
71437,338.8
71438,246.6
71439,183.0
71440,8.4
71441,66.6
71442,156.7
71443,245.5
71444,172.9
71445,157.3
71446,268.8
71447,67.8
71448,149.1
71449,341.8
71450,339.7
71451,64.2
71452,134.0
71453,73.1
71454,313.2
71455,127.9
71456,65.3
71457,16.2
71458,258.3
71459,226.1
71460,41.0
71461,149.3
71462,64.4
71463,321.6
71464,94.4
71465,340.8
71466,134.3
71467,282.1
71468,158.7
71469,292.3
71470,354.8
71471,258.7
71472,78.8
71473,332.9
71474,159.4
71475,326.0
71476,338.7
71477,225.3
71478,166.7
71479,244.2
71480,160.8
71481,53.6
71482,244.7
71483,145.9
71484,73.5
71485,142.2
71486,54.1
71487,132.6
71488,245.6
71489,102.4
71490,148.2
71491,253.5
71492,51.4
71493,227.8
71494,56.4
71495,322.2
71496,231.4
71497,156.9
71498,334.8
71499,64.7
71500,95.2
71501,189.4
71502,234.1
71503,66.4
71504,77.2
71505,77.2
71506,70.2
71507,331.8
71508,248.4
71509,170.3
71510,165.3
71511,75.8
71512,259.3
71513,349.0
71514,72.0
71515,132.6
71516,250.1
71517,70.1
71518,329.3
71519,172.0
71520,230.9
71521,160.9
71522,340.0
71523,312.6
71524,149.7
71525,250.1
71526,70.1
71527,250.1
71528,71.3
71529,151.8
71530,83.0
71531,85.8
71532,262.7
71533,350.3
71534,150.1
71535,7.0
71536,184.9
71537,243.1
71538,70.1
71539,149.7
71540,353.5
71541,80.3
71542,329.8
71543,247.7
71544,68.4
71545,250.1
71546,70.1
71547,330.1
71548,149.3
71549,170.9
71550,253.3
71551,73.0
71552,30.0
71553,83.2
71554,73.3
71555,326.5
71556,143.5
71557,252.9
71558,67.6
71559,336.7
71560,156.7
71561,206.1
71562,262.4
71563,163.7
71564,169.0
71565,150.1
71566,196.9
71567,261.5
71568,330.1
71569,247.6
71570,69.2
71571,260.0
71572,173.5
71573,250.4
71574,77.1
71575,329.7
71576,67.7
71577,249.2
71578,173.0
71579,262.6
71580,353.5
71581,63.1
71582,187.0
71583,50.9
71584,172.3
71585,82.7
71586,261.4
71587,357.1
71588,160.0
71589,339.4
71590,81.5
71591,72.9
71592,4.9
71593,146.5
71594,67.3
71595,336.7
71596,351.0
71597,263.2
71598,173.2
71599,247.4
71600,172.4
71601,352.9
71602,84.2
71603,143.3
71604,353.0
71605,173.5
71606,83.2
71607,264.2
71608,260.0
71609,350.9
71610,307.4
71611,169.5
71612,251.3
71613,173.3
71614,339.0
71615,323.5
71616,177.1
71617,43.7
71618,122.2
71619,236.0
71620,130.8
71621,6.7
71622,186.5
71623,123.9
71624,259.0
71625,63.4
71626,313.9
71627,79.0
71628,346.9
71629,186.7
71630,125.4
71631,215.8
71632,35.8
71633,133.9
71634,259.9
71635,168.4
71636,6.5
71637,244.5
71638,166.9
71639,49.2
71640,239.5
71641,74.0
71642,184.2
71643,242.6
71644,5.0
71645,275.4
71646,188.5
71647,55.4
71648,147.8
71649,7.0
71650,95.4
71651,188.3
71652,232.9
71653,54.7
71654,326.0
71655,
71656,
71657,305.7
71658,62.7
71659,329.3
71660,150.9
71661,88.8
71662,325.9
71663,173.6
71664,344.0
71665,77.9
71666,162.2
71667,351.5
71668,244.9
71669,130.8
71670,147.4
71671,343.3
71672,145.9
71673,48.7
71674,313.5
71675,220.6
71676,348.0
71677,235.0
71678,37.6
71679,318.2
71680,228.7
71681,186.4
71682,350.1
71683,125.0
71684,14.2
71685,295.5
71686,59.3
71687,137.3
71688,240.0
71689,239.3
71690,60.2
71691,139.7
71692,40.1
71693,222.3
71694,310.8
71695,348.5
71696,235.1
71697,235.6
71698,163.8
71699,230.4
71700,64.9
71701,334.2
71702,67.3
71703,40.6
71704,298.2
71705,241.0
71706,60.0
71707,138.2
71708,134.9
71709,311.6
71710,50.4
71711,338.5
71712,94.2
71713,254.6
71714,164.9
71715,257.9
71716,154.2
71717,235.5
71718,227.9
71719,342.9
71720,220.1
71721,348.2
71722,42.3
71723,217.6
71724,305.0
71725,117.4
71726,327.8
71727,317.3
71728,114.3
71729,65.1
71730,144.6
71731,243.6
71732,344.1
71733,200.4
71734,280.8
71735,187.7
71736,186.4
71737,13.1
71738,263.8
71739,99.6
71740,193.2
71741,354.6
71742,263.0
71743,358.6
71744,215.7
71745,170.5
71746,264.8
71747,91.9
71748,178.2
71749,151.2
71750,228.8
71751,159.5
71752,339.5
71753,72.0
71754,213.0
71755,224.9
71756,130.7
71757,44.6
71758,241.1
71759,144.6
71760,72.7
71761,111.0
71762,260.5
71763,251.7
71764,334.2
71765,154.7
71766,358.8
71767,80.5
71768,256.2
71769,0.4
71770,48.9
71771,352.9
71772,76.2
71773,189.5
71774,79.2
71775,275.9
71776,95.9
71777,78.0
71778,254.7
71779,155.4
71780,334.3
71781,334.3
71782,342.5
71783,154.3
71784,340.2
71785,78.0
71786,165.2
71787,81.1
71788,254.5
71789,182.1
71790,261.1
71791,72.4
71792,259.7
71793,164.7
71794,344.7
71795,71.5
71796,251.4
71797,105.8
71798,265.0
71799,187.4
71800,67.5
71801,156.7
71802,251.2
71803,71.2
71804,249.5
71805,163.2
71806,258.0
71807,161.3
71808,1.5
71809,69.5
71810,258.8
71811,343.2
71812,79.7
71813,341.3
71814,161.8
71815,258.0
71816,167.1
71817,334.7
71818,254.5
71819,75.0
71820,334.4
71821,69.5
71822,252.4
71823,74.5
71824,336.7
71825,264.2
71826,165.3
71827,74.5
71828,84.2
71829,247.5
71830,157.1
71831,67.1
71832,247.3
71833,259.8
71834,103.4
71835,259.8
71836,35.8
71837,66.8
71838,193.0
71839,147.0
71840,309.0
71841,239.1
71842,45.6
71843,62.9
71844,184.6
71845,19.0
71846,40.5
71847,134.3
71848,204.3
71849,109.1
71850,343.0
71851,158.4
71852,310.9
71853,220.1
71854,129.0
71855,148.5
71856,57.7
71857,267.5
71858,36.2
71859,228.7
71860,138.0
71861,152.6
71862,325.9
71863,239.0
71864,165.3
71865,329.4
71866,258.6
71867,87.5
71868,340.1
71869,155.4
71870,329.3
71871,289.1
71872,289.1
71873,124.4
71874,246.3
71875,66.8
71876,327.7
71877,321.0
71878,46.7
71879,260.3
71880,276.5
71881,246.8
71882,60.3
71883,159.7
71884,304.4
71885,135.2
71886,91.1
71887,337.4
71888,83.3
71889,160.2
71890,339.5
71891,13.0
71892,215.8
71893,148.5
71894,228.4
71895,79.8
71896,48.7
71897,325.8
71898,314.0
71899,124.8
71900,308.1
71901,109.1
71902,109.1
71903,312.9
71904,119.0
71905,219.8
71906,316.2
71907,37.2
71908,114.2
71909,203.6
71910,226.7
71911,15.5
71912,318.0
71913,225.6
71914,242.9
71915,145.9
71916,59.0
71917,236.0
71918,329.0
71919,236.7
71920,147.9
71921,56.9
71922,235.0
71923,328.0
71924,35.7
71925,135.6
71926,306.3
71927,121.1
71928,237.7
71929,55.0
71930,314.0
71931,112.9
71932,151.1
71933,141.0
71934,329.9
71935,263.3
71936,4.6
71937,323.7
71938,314.3
71939,328.5
71940,84.2
71941,264.6
71942,328.4
71943,261.3
71944,82.7
71945,66.3
71946,304.8
71947,97.3
71948,222.8
71949,38.2
71950,126.3
71951,271.1
71952,82.6
71953,264.2
71954,149.9
71955,326.2
71956,58.2
71957,148.0
71958,239.6
71959,218.9
71960,122.8
71961,301.1
71962,315.1
71963,45.3
71964,147.7
71965,59.1
71966,239.4
71967,326.9
71968,153.0
71969,332.6
71970,199.0
71971,57.6
71972,238.2
71973,147.0
71974,333.0
71975,266.2
71976,23.6
71977,216.2
71978,331.1
71979,265.4
71980,96.5
71981,112.3
71982,148.4
71983,59.4
71984,236.9
71985,327.0
71986,263.9
71987,332.5
71988,85.4
71989,159.5
71990,313.3
71991,176.4
71992,49.1
71993,149.0
71994,146.1
71995,325.8
71996,81.3
71997,327.7
71998,148.7
71999,85.0
72000,262.7
72001,357.8
72002,56.0
72003,39.8
72004,79.8
72005,346.7
72006,171.6
72007,215.7
72008,56.7
72009,327.0
72010,152.5
72011,38.9
72012,315.6
72013,128.1
72014,231.3
72015,340.2
72016,328.5
72017,141.4
72018,79.5
72019,79.5
72020,274.8
72021,336.9
72022,237.8
72023,94.8
72024,274.8
72025,352.2
72026,252.9
72027,149.7
72028,310.8
72029,128.3
72030,225.2
72031,335.4
72032,345.3
72033,255.0
72034,75.9
72035,58.4
72036,289.0
72037,198.7
72038,259.5
72039,259.5
72040,69.9
72041,157.7
72042,77.0
72043,172.2
72044,214.7
72045,337.7
72046,244.1
72047,151.8
72048,65.5
72049,324.3
72050,136.9
72051,152.3
72052,341.8
72053,257.0
72054,181.0
72055,345.2
72056,44.0
72057,329.7
72058,238.4
72059,150.0
72060,57.3
72061,90.0
72062,165.2
72063,347.1
72064,255.9
72065,94.8
72066,275.4
72067,34.7
72068,317.5
72069,117.6
72070,164.5
72071,171.6
72072,227.8
72073,311.6
72074,109.7
72075,214.0
72076,306.7
72077,36.1
72078,125.2
72079,139.1
72080,53.9
72081,233.9
72082,333.2
72083,259.1
72084,166.9
72085,220.1
72086,39.2
72087,293.2
72088,219.1
72089,20.1
72090,46.3
72091,193.5
72092,103.5
72093,283.5
72094,260.7
72095,354.9
72096,260.9
72097,329.5
72098,209.3
72099,121.4
72100,309.4
72101,228.8
72102,47.8
72103,143.5
72104,353.6
72105,177.9
72106,248.8
72107,64.6
72108,41.7
72109,129.2
72110,172.7
72111,11.9
72112,283.1
72113,13.5
72114,143.9
72115,8.5
72116,200.1
72117,302.9
72118,214.6
72119,119.2
72120,309.3
72121,226.0
72122,308.3
72123,158.1
72124,274.5
72125,47.6
72126,301.7
72127,205.4
72128,34.6
72129,150.2
72130,311.5
72131,
72132,
72133,227.4
72134,214.0
72135,123.9
72136,216.9
72137,310.1
72138,129.3
72139,214.7
72140,37.8
72141,71.7
72142,222.2
72143,126.4
72144,310.0
72145,36.3
72146,166.7
72147,123.7
72148,193.5
72149,103.5
72150,244.1
72151,230.7
72152,48.8
72153,308.0
72154,198.5
72155,29.4
72156,306.4
72157,216.2
72158,38.3
72159,163.4
72160,346.5
72161,64.4
72162,265.7
72163,82.2
72164,197.1
72165,263.9
72166,353.5
72167,306.6
72168,263.1
72169,356.4
72170,53.9
72171,233.9
72172,334.9
72173,128.3
72174,216.5
72175,309.2
72176,265.6
72177,354.5
72178,184.1
72179,184.1
72180,15.7
72181,209.0
72182,27.2
72183,119.3
72184,318.6
72185,10.2
72186,96.0
72187,137.5
72188,213.5
72189,283.5
72190,39.0
72191,194.3
72192,276.3
72193,263.6
72194,332.9
72195,316.0
72196,128.0
72197,55.5
72198,119.8
72199,176.4
72200,169.7
72201,120.8
72202,176.6
72203,176.4
72204,42.2
72205,306.0
72206,29.3
72207,171.3
72208,332.8
72209,306.5
72210,214.8
72211,263.2
72212,274.5
72213,175.9
72214,30.5
72215,167.4
72216,233.9
72217,137.7
72218,233.3
72219,317.7
72220,277.4
72221,332.8
72222,267.0
72223,87.0
72224,173.6
72225,45.3
72226,134.4
72227,118.9
72228,9.8
72229,252.8
72230,107.5
72231,17.4
72232,317.7
72233,30.5
72234,337.3
72235,349.6
72236,80.1
72237,262.0
72238,262.8
72239,344.4
72240,218.3
72241,127.2
72242,49.6
72243,309.2
72244,217.8
72245,209.5
72246,324.4
72247,25.4
72248,157.4
72249,165.3
72250,343.4
72251,313.0
72252,60.4
72253,154.0
72254,13.9
72255,163.6
72256,36.5
72257,223.7
72258,69.7
72259,152.8
72260,352.3
72261,39.2
72262,135.2
72263,55.6
72264,212.1
72265,130.0
72266,36.3
72267,166.5
72268,3.7
72269,208.4
72270,121.7
72271,173.5
72272,315.2
72273,258.5
72274,252.7
72275,233.5
72276,33.3
72277,308.4
72278,34.3
72279,202.5
72280,337.0
72281,283.2
72282,189.8
72283,328.8
72284,328.8
72285,84.8
72286,70.6
72287,332.5
72288,94.5
72289,240.4
72290,343.6
72291,216.3
72292,121.7
72293,342.3
72294,264.5
72295,314.1
72296,71.9
72297,188.5
72298,206.5
72299,33.2
72300,295.1
72301,55.4
72302,229.6
72303,320.0
72304,48.9
72305,266.9
72306,176.5
72307,46.0
72308,321.4
72309,36.2
72310,305.9
72311,123.2
72312,270.9
72313,359.1
72314,283.2
72315,16.4
72316,244.4
72317,306.4
72318,218.3
72319,128.4
72320,299.3
72321,102.0
72322,80.0
72323,357.3
72324,29.4
72325,354.4
72326,75.6
72327,349.7
72328,178.0
72329,57.7
72330,174.1
72331,83.2
72332,34.7
72333,130.2
72334,308.2
72335,13.5
72336,301.1
72337,152.5
72338,52.4
72339,235.6
72340,324.7
72341,34.7
72342,174.4
72343,287.8
72344,263.0
72345,353.6
72346,217.5
72347,111.6
72348,229.4
72349,334.0
72350,155.2
72351,116.6
72352,153.7
72353,144.4
72354,235.8
72355,306.3
72356,308.8
72357,36.1
72358,137.7
72359,209.6
72360,152.9
72361,283.5
72362,157.3
72363,317.0
72364,259.8
72365,73.7
72366,47.4
72367,290.8
72368,294.7
72369,34.0
72370,244.6
72371,335.0
72372,115.1
72373,213.5
72374,156.4
72375,272.7
72376,0.8
72377,103.5
72378,36.7
72379,226.3
72380,146.8
72381,323.5
72382,229.6
72383,301.4
72384,134.2
72385,37.9
72386,27.3
72387,202.9
72388,282.0
72389,153.2
72390,255.8
72391,177.3
72392,180.8
72393,87.0
72394,230.2
72395,211.0
72396,263.1
72397,169.2
72398,354.1
72399,173.6
72400,78.5
72401,154.3
72402,115.8
72403,258.2
72404,336.4
72405,168.8
72406,72.7
72407,258.8
72408,78.9
72409,32.1
72410,29.5
72411,288.6
72412,187.7
72413,35.0
72414,122.6
72415,303.2
72416,148.8
72417,148.8
72418,53.3
72419,134.6
72420,314.2
72421,49.4
72422,63.4
72423,163.1
72424,354.4
72425,276.0
72426,172.7
72427,297.6
72428,13.5
72429,193.5
72430,103.5
72431,283.5
72432,140.0
72433,226.9
72434,137.2
72435,304.9
72436,131.6
72437,225.1
72438,216.2
72439,335.2
72440,323.9
72441,91.2
72442,179.1
72443,267.0
72444,121.8
72445,329.7
72446,96.3
72447,253.2
72448,129.4
72449,49.1
72450,37.5
72451,308.9
72452,351.3
72453,136.0
72454,324.6
72455,35.5
72456,119.5
72457,298.2
72458,250.4
72459,319.5
72460,79.8
72461,235.4
72462,315.2
72463,182.0
72464,141.6
72465,193.5
72466,103.5
72467,283.5
72468,64.1
72469,168.1
72470,39.1
72471,218.1
72472,356.4
72473,70.0
72474,144.6
72475,154.9
72476,283.2
72477,17.1
72478,353.6
72479,336.8
72480,261.8
72481,13.5
72482,193.5
72483,103.5
72484,283.5
72485,324.9
72486,86.9
72487,169.6
72488,34.0
72489,215.5
72490,128.8
72491,344.5
72492,283.2
72493,13.5
72494,325.4
72495,117.2
72496,218.6
72497,77.6
72498,155.0
72499,76.1
72500,138.6
72501,145.4
72502,39.1
72503,250.0
72504,162.3
72505,137.0
72506,231.4
72507,314.6
72508,156.6
72509,267.0
72510,87.0
72511,174.9
72512,122.9
72513,324.8
72514,208.0
72515,326.8
72516,211.5
72517,330.2
72518,121.3
72519,289.7
